0 0 1.67063e-67 1.67063e-67 1.67063e-67
0 1 1.95544e-66 1.95544e-66 2.26109e+176
0 2 2.19906e-65 2.19906e-65 -5.15572e+176
0 3 2.37607e-64 2.37607e-64 1.00931e+177
0 4 2.46665e-63 2.46665e-63 -1.88726e+177
0 5 2.46028e-62 2.46028e-62 3.44986e+177
0 6 2.35771e-61 2.35771e-61 -6.19701e+177
0 7 2.17082e-60 2.17082e-60 1.09436e+178
0 8 1.92038e-59 1.92038e-59 -1.89788e+178
0 9 1.63221e-58 1.63221e-58 3.22625e+178
0 10 1.33289e-57 1.33289e-57 -5.36208e+178
0 11 1.04578e-56 1.04578e-56 8.68216e+178
0 12 7.88345e-56 7.88345e-56 -1.36262e+179
0 13 5.70978e-55 5.70978e-55 2.05699e+179
0 14 3.97329e-54 3.97329e-54 -2.94925e+179
0 15 2.6565e-53 2.6565e-53 3.92396e+179
0 16 1.70647e-52 1.70647e-52 -4.603e+179
0 17 1.05321e-51 1.05321e-51 4.06249e+179
0 18 6.24537e-51 6.24537e-51 -3.21792e+178
0 19 3.5582e-50 3.5582e-50 -1.05405e+180
0 20 1.94774e-49 1.94774e-49 3.58604e+180
0 21 1.02438e-48 1.02438e-48 -8.87634e+180
0 22 5.17627e-48 5.17627e-48 1.9187e+181
0 23 2.51306e-47 2.51306e-47 -3.82895e+181
0 24 1.17224e-46 1.17224e-46 7.22862e+181
0 25 5.2536e-46 5.2536e-46 -1.30777e+182
0 26 2.26218e-45 2.26218e-45 2.28468e+182
0 27 9.35891e-45 9.35891e-45 -3.87311e+182
0 28 3.72008e-44 3.72008e-44 6.39261e+182
0 29 1.42071e-43 1.42071e-43 -1.0297e+183
0 30 5.21302e-43 5.21302e-43 1.6215e+183
0 31 1.83781e-42 1.83781e-42 -2.49964e+183
0 32 6.225e-42 6.225e-42 3.77615e+183
0 33 2.02585e-41 2.02585e-41 -5.59502e+183
0 34 6.33436e-41 6.33436e-41 8.13648e+183
0 35 1.90295e-40 1.90295e-40 -1.16201e+184
0 36 5.49261e-40 5.49261e-40 1.63059e+184
0 37 1.52321e-39 1.52321e-39 -2.24922e+184
