0 0 1.67063e-67 1.67063e-67 1.67063e-67
0 1 1.95544e-66 1.95544e-66 2.89556e+107
0 2 2.19906e-65 2.19906e-65 -8.11194e+107
0 3 2.37607e-64 2.37607e-64 2.05213e+108
0 4 2.46665e-63 2.46665e-63 -5.04778e+108
0 5 2.46028e-62 2.46028e-62 1.21977e+109
0 6 2.35771e-61 2.35771e-61 -2.90023e+109
0 7 2.17082e-60 2.17082e-60 6.78712e+109
0 8 1.92038e-59 1.92038e-59 -1.56329e+110
0 9 1.63221e-58 1.63221e-58 3.54364e+110
0 10 1.33289e-57 1.33289e-57 -7.9037e+110
0 11 1.04578e-56 1.04578e-56 1.73408e+111
0 12 7.88345e-56 7.88345e-56 -3.74128e+111
0 13 5.70978e-55 5.70978e-55 7.9344e+111
0 14 3.97329e-54 3.97329e-54 -1.65333e+112
0 15 2.6565e-53 2.6565e-53 3.38338e+112
0 16 1.70647e-52 1.70647e-52 -6.79615e+112
0 17 1.05321e-51 1.05321e-51 1.33925e+113
0 18 6.24537e-51 6.24537e-51 -2.58764e+113
0 19 3.5582e-50 3.5582e-50 4.89932e+113
0 20 1.94774e-49 1.94774e-49 -9.0843e+113
0 21 1.02438e-48 1.02438e-48 1.64852e+114
0 22 5.17627e-48 5.17627e-48 -2.92586e+114
0 23 2.51306e-47 2.51306e-47 5.07515e+114
0 24 1.17224e-46 1.17224e-46 -8.59667e+114
0 25 5.2536e-46 5.2536e-46 1.4207e+115
0 26 2.26218e-45 2.26218e-45 -2.28825e+115
0 27 9.35891e-45 9.35891e-45 3.58737e+115
0 28 3.72008e-44 3.72008e-44 -5.46546e+115
0 29 1.42071e-43 1.42071e-43 8.07529e+115
0 30 5.21302e-43 5.21302e-43 -1.15388e+116
0 31 1.83781e-42 1.83781e-42 1.58828e+116
0 32 6.225e-42 6.225e-42 -2.09369e+116
0 33 2.02585e-41 2.02585e-41 2.61852e+116
0 34 6.33436e-41 6.33436e-41 -3.05655e+116
