0 -0.0237716 -0.0237716
1 -0.0176493 -0.0176023
2 -0.0114572 -0.0113636
3 -0.00521997 -0.00507999
4 0.00103788 0.00122366
5 0.00729163 0.00752249
6 0.0135166 0.0137916
7 0.0196882 0.0200063
8 0.0257822 0.0261421
9 0.0317744 0.0321747
10 0.0376411 0.0380803
11 0.0433594 0.0438356
12 0.0489065 0.0494179
13 0.0542606 0.0548052
14 0.0594005 0.0599762
15 0.0643061 0.0649105
16 0.0689578 0.0695886
17 0.0733374 0.0739921
18 0.0774276 0.0781035
19 0.0812122 0.0819068
20 0.0846763 0.0853868
21 0.0878062 0.0885298
22 0.0905896 0.0913234
23 0.0930154 0.0937566
24 0.0950742 0.0958198
25 0.0967578 0.0975048
26 0.0980595 0.0988051
27 0.0989742 0.0997154
28 0.0994983 0.100232
29 0.0996297 0.100353
30 0.099368 0.100078
31 0.098714 0.0994086
32 0.0976705 0.0983465
33 0.0962416 0.0968962
34 0.0944328 0.0950635
35 0.0922513 0.0928557
36 0.0897058 0.0902814
37 0.0868062 0.0873508
38 0.083564 0.0840754
39 0.0799921 0.0804683
40 0.0761045 0.0765436
41 0.0719165 0.0723168
42 0.0674447 0.0678046
43 0.0627067 0.0630248
44 0.0577212 0.0579962
45 0.052508 0.0527388
46 0.0470875 0.0472733
47 0.0414812 0.0416212
48 0.0357112 0.0358048
49 0.0298002 0.0298471
50 0.0237716 0.0237716
51 0.0176493 0.0176023
52 0.0114572 0.0113636
53 0.00521997 0.00507999
54 -0.00103788 -0.00122366
55 -0.00729163 -0.00752249
56 -0.0135166 -0.0137916
57 -0.0196882 -0.0200063
58 -0.0257822 -0.0261421
59 -0.0317744 -0.0321747
60 -0.0376411 -0.0380803
61 -0.0433594 -0.0438356
62 -0.0489065 -0.0494179
63 -0.0542606 -0.0548052
64 -0.0594005 -0.0599762
65 -0.0643061 -0.0649105
66 -0.0689578 -0.0695886
67 -0.0733374 -0.0739921
68 -0.0774276 -0.0781035
69 -0.0812122 -0.0819068
70 -0.0846763 -0.0853868
71 -0.0878062 -0.0885298
72 -0.0905896 -0.0913234
73 -0.0930154 -0.0937566
74 -0.0950742 -0.0958198
75 -0.0967578 -0.0975048
76 -0.0980595 -0.0988051
77 -0.0989742 -0.0997154
78 -0.0994983 -0.100232
79 -0.0996297 -0.100353
80 -0.099368 -0.100078
81 -0.098714 -0.0994086
82 -0.0976705 -0.0983465
83 -0.0962416 -0.0968962
84 -0.0944328 -0.0950635
85 -0.0922513 -0.0928557
86 -0.0897058 -0.0902814
87 -0.0868062 -0.0873508
88 -0.083564 -0.0840754
89 -0.0799921 -0.0804683
90 -0.0761045 -0.0765436
91 -0.0719165 -0.0723168
92 -0.0674447 -0.0678046
93 -0.0627067 -0.0630248
94 -0.0577212 -0.0579962
95 -0.052508 -0.0527388
96 -0.0470875 -0.0472733
97 -0.0414812 -0.0416212
