0 0 0 0 0
0 1 0 0 -5.32501e+71
0 2 0 0 9.17214e+71
0 3 0 0 -1.18956e+72
0 4 0 0 1.3286e+72
0 5 0 0 -1.33785e+72
0 6 0 0 1.24079e+72
0 7 0 0 -1.07251e+72
0 8 0 0 8.70333e+71
0 9 0 0 -6.66334e+71
0 10 0 0 4.83011e+71
0 11 0 0 -3.32389e+71
0 12 0 0 2.17616e+71
0 13 0 0 -1.35785e+71
0 14 0 0 8.08695e+70
0 15 0 0 -4.6032e+70
0 16 0 0 2.50719e+70
0 17 0 0 -1.30807e+70
0 18 0 0 6.54367e+69
0 19 0 0 -3.14164e+69
0 20 0 0 1.44881e+69
0 21 0 0 -6.42311e+68
0 22 0 0 2.73963e+68
0 23 0 0 -1.12507e+68
0 24 0 0 4.45154e+67
0 25 -0 -0 -1.69819e+67
0 26 -0 -0 6.25019e+66
0 27 -0 -0 -2.22079e+66
0 28 -0 -0 7.62264e+65
0 29 -0 -0 -2.52926e+65
0 30 -0 -0 8.12122e+64
0 31 -0 -0 -2.52937e+64
0 32 -0 -0 7.69744e+63
0 33 -0 -0 -2.34594e+63
0 34 -0 -0 7.71743e+62
0 35 -0 -0 -3.20363e+62
0 36 -0 -0 1.87978e+62
0 37 -0 -0 -1.39752e+62
0 38 -0 -0 1.10188e+62
0 39 -0 -0 -8.28068e+61
0 40 -0 -0 5.50524e+61
0 41 -0 -0 -2.82112e+61
0 42 -0 -0 4.41587e+60
0 43 -0 -0 1.43895e+61
0 44 -0 -0 -2.68834e+61
0 45 -0 -0 3.25311e+61
0 46 -0 -0 -3.15688e+61
0 47 -0 -0 2.48698e+61
0 48 -0 -0 -1.37649e+61
0 49 -0 -0 -1.21597e+59
0 50 0 0 1.49921e+61
0 51 0 0 -2.89662e+61
0 52 0 0 4.01833e+61
0 53 0 0 -4.69557e+61
0 54 0 0 4.79788e+61
0 55 0 0 -4.25597e+61
0 56 0 0 3.07901e+61
0 57 0 0 -1.35888e+61
0 58 0 0 -7.42797e+60
0 59 0 0 3.02296e+61
0 60 0 0 -5.2731e+61
0 61 0 0 7.31226e+61
0 62 0 0 -9.0079e+61
0 63 0 0 1.02804e+62
0 64 0 0 -1.1094e+62
0 65 0 0 1.14411e+62
0 66 0 0 -1.13288e+62
0 67 0 0 1.07748e+62
0 68 0 0 -9.81029e+61
0 69 0 0 8.48919e+61
0 70 0 0 -6.89432e+61
0 71 0 0 5.13665e+61
0 72 0 0 -3.34538e+61
0 73 0 0 1.6514e+61
0 74 0 0 -1.69071e+60
0 75 0 0 -1.01843e+61
0 76 -0 -0 1.86692e+61
0 77 -0 -0 -2.37164e+61
0 78 -0 -0 2.56187e+61
0 79 -0 -0 -2.49237e+61
0 80 -0 -0 2.23426e+61
0 81 -0 -0 -1.86681e+61
0 82 -0 -0 1.47098e+61
0 83 -0 -0 -1.12429e+61
0 84 -0 -0 8.96269e+60
0 85 -0 -0 -8.43098e+60
0 86 -0 -0 1.00073e+61
0 87 -0 -0 -1.37679e+61
0 88 -0 -0 1.94329e+61
0 89 -0 -0 -2.63368e+61
