0 0.0572026 0.0572026
1 0.0622956 0.0621827
2 0.0671426 0.0669173
3 0.0717247 0.0713879
4 0.0760238 0.0755767
5 0.0800228 0.0794673
6 0.083706 0.0830442
7 0.0870588 0.0862934
8 0.0900681 0.089202
9 0.0927219 0.0917586
10 0.0950098 0.0939531
11 0.0969227 0.0957768
12 0.0984531 0.0972225
13 0.0995949 0.0982845
14 0.100344 0.0989586
15 0.100697 0.0992422
16 0.100652 0.0991341
17 0.10021 0.0986347
18 0.0993727 0.0977461
19 0.0981432 0.0964718
20 0.0965264 0.0948167
21 0.0945286 0.0927874
22 0.0921578 0.0903919
23 0.0894232 0.0876397
24 0.0863358 0.0845417
25 0.0829076 0.0811099
26 0.0791522 0.0773581
27 0.0750845 0.073301
28 0.0707204 0.0689545
29 0.0660772 0.064336
30 0.0611732 0.0594635
31 0.0560278 0.0543564
32 0.0506613 0.0490348
33 0.0450949 0.0435196
34 0.0393505 0.0378327
35 0.0334508 0.0319965
36 0.0274191 0.026034
37 0.0212791 0.0199687
38 0.0150552 0.0138247
39 0.00877191 0.00762604
40 0.00245397 0.00139733
41 -0.00387366 -0.0048369
42 -0.010186 -0.011052
43 -0.0164581 -0.0172235
44 -0.0226653 -0.0233271
45 -0.0287831 -0.0293386
46 -0.0347872 -0.0352343
47 -0.0406541 -0.0409909
48 -0.0463605 -0.0465858
49 -0.0518839 -0.0519968
50 -0.0572026 -0.0572026
51 -0.0622956 -0.0621827
52 -0.0671426 -0.0669173
53 -0.0717247 -0.0713879
54 -0.0760238 -0.0755767
55 -0.0800228 -0.0794673
56 -0.083706 -0.0830442
57 -0.0870588 -0.0862934
58 -0.0900681 -0.089202
59 -0.0927219 -0.0917586
60 -0.0950098 -0.0939531
61 -0.0969227 -0.0957768
62 -0.0984531 -0.0972225
63 -0.0995949 -0.0982845
64 -0.100344 -0.0989586
65 -0.100697 -0.0992422
66 -0.100652 -0.0991341
67 -0.10021 -0.0986347
68 -0.0993727 -0.0977461
69 -0.0981432 -0.0964718
70 -0.0965264 -0.0948167
71 -0.0945286 -0.0927874
72 -0.0921578 -0.0903919
73 -0.0894232 -0.0876397
74 -0.0863358 -0.0845417
75 -0.0829076 -0.0811099
76 -0.0791522 -0.0773581
77 -0.0750845 -0.073301
78 -0.0707204 -0.0689545
79 -0.0660772 -0.064336
80 -0.0611732 -0.0594635
81 -0.0560278 -0.0543564
82 -0.0506613 -0.0490348
83 -0.0450949 -0.0435196
84 -0.0393505 -0.0378327
85 -0.0334508 -0.0319965
86 -0.0274191 -0.026034
87 -0.0212791 -0.0199687
88 -0.0150552 -0.0138247
89 -0.00877191 -0.00762604
90 -0.00245397 -0.00139733
91 0.00387366 0.0048369
92 0.010186 0.011052
93 0.0164581 0.0172235
94 0.0226653 0.0233271
95 0.0287831 0.0293386
96 0.0347872 0.0352343
97 0.0406541 0.0409909
98 0.0463605 0.0465858
99 0.0518839 0.0519968
100 0.0572026 0.0572026
101 0.0622956 0.0621827
102 0.0671426 0.0669173
103 0.0717247 0.0713879
104 0.0760238 0.0755767
105 0.0800228 0.0794673
106 0.083706 0.0830442
107 0.0870588 0.0862934
108 0.0900681 0.089202
109 0.0927219 0.0917586
110 0.0950098 0.0939531
111 0.0969227 0.0957768
112 0.0984531 0.0972225
113 0.0995949 0.0982845
114 0.100344 0.0989586
115 0.100697 0.0992422
116 0.100652 0.0991341
117 0.10021 0.0986347
118 0.0993727 0.0977461
119 0.0981432 0.0964718
120 0.0965264 0.0948167
121 0.0945286 0.0927874
122 0.0921578 0.0903919
123 0.0894232 0.0876397
124 0.0863358 0.0845417
125 0.0829076 0.0811099
126 0.0791522 0.0773581
127 0.0750845 0.073301
128 0.0707204 0.0689545
129 0.0660772 0.064336
130 0.0611732 0.0594635
131 0.0560278 0.0543564
132 0.0506613 0.0490348
133 0.0450949 0.0435196
134 0.0393505 0.0378327
135 0.0334508 0.0319965
136 0.0274191 0.026034
137 0.0212791 0.0199687
138 0.0150552 0.0138247
139 0.00877191 0.00762604
140 0.00245397 0.00139733
141 -0.00387366 -0.0048369
142 -0.010186 -0.011052
143 -0.0164581 -0.0172235
144 -0.0226653 -0.0233271
145 -0.0287831 -0.0293386
146 -0.0347872 -0.0352343
147 -0.0406541 -0.0409909
148 -0.0463605 -0.0465858
149 -0.0518839 -0.0519968
150 -0.0572026 -0.0572026
151 -0.0622956 -0.0621827
152 -0.0671426 -0.0669173
153 -0.0717247 -0.0713879
154 -0.0760238 -0.0755767
155 -0.0800228 -0.0794673
156 -0.083706 -0.0830442
157 -0.0870588 -0.0862934
158 -0.0900681 -0.089202
159 -0.0927219 -0.0917586
160 -0.0950098 -0.0939531
161 -0.0969227 -0.0957768
162 -0.0984531 -0.0972225
163 -0.0995949 -0.0982845
164 -0.100344 -0.0989586
165 -0.100697 -0.0992422
166 -0.100652 -0.0991341
167 -0.10021 -0.0986347
168 -0.0993727 -0.0977461
169 -0.0981432 -0.0964718
170 -0.0965264 -0.0948167
171 -0.0945286 -0.0927874
172 -0.0921578 -0.0903919
173 -0.0894232 -0.0876397
174 -0.0863358 -0.0845417
175 -0.0829076 -0.0811099
176 -0.0791522 -0.0773581
177 -0.0750845 -0.073301
178 -0.0707204 -0.0689545
179 -0.0660772 -0.064336
180 -0.0611732 -0.0594635
181 -0.0560278 -0.0543564
182 -0.0506613 -0.0490348
183 -0.0450949 -0.0435196
184 -0.0393505 -0.0378327
185 -0.0334508 -0.0319965
186 -0.0274191 -0.026034
187 -0.0212791 -0.0199687
188 -0.0150552 -0.0138247
189 -0.00877191 -0.00762604
190 -0.00245397 -0.00139733
191 0.00387366 0.0048369
192 0.010186 0.011052
193 0.0164581 0.0172235
194 0.0226653 0.0233271
195 0.0287831 0.0293386
196 0.0347872 0.0352343
197 0.0406541 0.0409909
198 0.0463605 0.0465858
199 0.0518839 0.0519968
200 0.0572026 0.0572026
201 0.0622956 0.0621827
202 0.0671426 0.0669173
203 0.0717247 0.0713879
204 0.0760238 0.0755767
205 0.0800228 0.0794673
206 0.083706 0.0830442
207 0.0870588 0.0862934
208 0.0900681 0.089202
209 0.0927219 0.0917586
210 0.0950098 0.0939531
211 0.0969227 0.0957768
212 0.0984531 0.0972225
213 0.0995949 0.0982845
214 0.100344 0.0989586
215 0.100697 0.0992422
216 0.100652 0.0991341
217 0.10021 0.0986347
218 0.0993727 0.0977461
219 0.0981432 0.0964718
220 0.0965264 0.0948167
221 0.0945286 0.0927874
222 0.0921578 0.0903919
223 0.0894232 0.0876397
224 0.0863358 0.0845417
225 0.0829076 0.0811099
226 0.0791522 0.0773581
227 0.0750845 0.073301
228 0.0707204 0.0689545
229 0.0660772 0.064336
230 0.0611732 0.0594635
231 0.0560278 0.0543564
232 0.0506613 0.0490348
233 0.0450949 0.0435196
234 0.0393505 0.0378327
235 0.0334508 0.0319965
236 0.0274191 0.026034
237 0.0212791 0.0199687
238 0.0150552 0.0138247
239 0.00877191 0.00762604
