0 -7.98987e-10 -1.09508e-09
1 -1.29909e-09 -1.10525e-09
2 9.36413e-11 6.27994e-10
3 1.79598e-09 1.94348e-09
4 1.24883e-09 6.57397e-10
5 -1.41843e-09 -2.0705e-09
6 -2.7721e-09 -2.50385e-09
7 -3.18364e-10 7.53973e-10
8 3.4275e-09 3.93605e-09
9 3.21628e-09 2.21685e-09
10 -1.90206e-09 -3.39602e-09
11 -5.86415e-09 -5.79301e-09
12 -2.42909e-09 -3.99576e-10
13 5.71868e-09 7.35918e-09
14 8.18215e-09 6.92502e-09
15 -4.36296e-10 -3.69917e-09
16 -1.127e-08 -1.25007e-08
17 -9.52712e-09 -6.32675e-09
18 6.35074e-09 1.08725e-08
19 1.85042e-08 1.84262e-08
20 8.72115e-09 2.68556e-09
21 -1.6443e-08 -2.19944e-08
22 -2.72122e-08 -2.45102e-08
23 -4.21903e-09 5.69079e-09
24 3.21382e-08 3.81682e-08
25 3.71307e-08 2.99598e-08
26 -5.99848e-09 -2.10461e-08
27 -5.54637e-08 -6.10465e-08
28 -4.81603e-08 -3.39483e-08
29 2.46206e-08 4.64942e-08
30 8.96212e-08 9.34321e-08
31 6.07992e-08 3.59098e-08
32 -5.52852e-08 -8.65166e-08
33 -1.39977e-07 -1.40349e-07
34 -7.7033e-08 -3.62206e-08
35 1.02839e-07 1.4761e-07
36 2.15695e-07 2.10895e-07
37 1.02159e-07 3.77628e-08
38 -1.73235e-07 -2.38856e-07
39 -3.32268e-07 -3.2132e-07
40 -1.48447e-07 -4.93674e-08
41 2.72139e-07 3.71639e-07
42 5.14989e-07 4.99741e-07
43 2.42154e-07 9.29527e-08
44 -4.00097e-07 -5.56477e-07
45 -8.02505e-07 -7.92294e-07
46 -4.3595e-07 -2.1723e-07
47 5.39757e-07 7.92283e-07
48 1.24689e-06 1.2681e-06
49 8.28411e-07 5.21355e-07
50 -6.27035e-07 -1.03874e-06
51 -1.90022e-06 -2.01399e-06
52 -1.58787e-06 -1.18913e-06
53 4.9455e-07 1.15642e-06
54 2.76513e-06 3.09562e-06
55 2.96345e-06 2.52137e-06
56 2.21384e-07 -7.97155e-07
57 -3.66765e-06 -4.43732e-06
58 -5.23038e-06 -4.9173e-06
59 -2.19117e-06 -7.52211e-07
60 3.99878e-06 5.54657e-06
61 8.45082e-06 8.67874e-06
62 6.41076e-06 4.68387e-06
63 -2.31319e-06 -5.02694e-06
64 -1.18553e-05 -1.33997e-05
65 -1.38208e-05 -1.24333e-05
66 -4.01084e-06 1.38278e-08
67 1.26907e-05 1.66702e-05
68 2.39322e-05 2.44136e-05
69 1.82844e-05 1.37405e-05
70 -4.8886e-06 -1.22427e-05
71 -3.18258e-05 -3.67929e-05
72 -4.1513e-05 -3.92748e-05
73 -2.05337e-05 -1.05945e-05
74 2.41481e-05 3.63618e-05
75 6.4875e-05 7.05499e-05
76 6.8726e-05 6.14167e-05
77 2.09336e-05 2.04027e-06
78 -5.90573e-05 -7.9148e-05
79 -0.000122287 -0.000129237
80 -0.000117311 -0.000101938
81 -2.58819e-05 8.01081e-06
82 0.000115227 0.000149924
83 0.000224216 0.000236247
84 0.000216742 0.000190852
85 6.06658e-05 1.92065e-06
86 -0.0001891 -0.000253094
87 -0.000401846 -0.000432157
88 -0.000431725 -0.000398881
89 -0.000202217 -0.000106331
90 0.000230047 0.000351589
91 0.000673119 0.000757379
92 0.000873434 0.000860556
93 0.000640667 0.000507412
94 -3.2666e-05 -0.000251178
95 -0.000920409 -0.00113425
96 -0.00162024 -0.00171664
97 -0.00171192 -0.00160539
98 -0.000958886 -0.00063915
99 0.000533428 0.000978322
100 0.00228289 0.002683
101 0.00355692 0.00371605
102 0.003633 0.00340665
103 0.00210742 0.00147473
104 -0.000865042 -0.00176468
105 -0.00450469 -0.0053898
106 -0.00756521 -0.00808633
107 -0.00869115 -0.00854223
108 -0.00687661 -0.00591036
109 -0.00188313 -0.00019291
110 0.00552359 0.00758527
111 0.0136126 0.0154911
112 0.020019 0.0210808
113 0.0223007 0.0219946
114 0.0185876 0.0166038
115 0.00816137 0.00454797
116 -0.00818259 -0.0129752
117 -0.028085 -0.033245
118 -0.0479057 -0.0523783
119 -0.0632836 -0.0659431
120 -0.0698587 -0.0696982
121 -0.0640108 -0.0603138
122 -0.0434752 -0.0359371
123 -0.0077276 0.00349149
124 0.0419159 0.0562125
125 0.102483 0.118895
126 0.169759 0.187099
127 0.238848 0.255851
128 0.304776 0.32025
129 0.363047 0.375996
130 0.410084 0.41979
131 0.443496 0.449565
132 0.462184 0.464538
133 0.466276 0.465121
134 0.456943 0.45271
135 0.436141 0.429406
136 0.406308 0.397726
137 0.370083 0.360316
138 0.330052 0.319715
139 0.288558 0.278184
140 0.247575 0.23759
141 0.20864 0.199357
142 0.172842 0.164467
143 0.140855 0.133496
144 0.112988 0.106675
145 0.0892656 0.0839659
146 0.0694936 0.0651339
147 0.0533357 0.0498164
148 0.0403727 0.0375819
149 0.0301526 0.0279765
150 0.0222272 0.0205574
151 0.0161776 0.0149159
152 0.0116291 0.0106897
153 0.00825859 0.00756902
154 0.00579578 0.00529651
155 0.00402044 0.00366372
156 0.00275736 0.00250576
157 0.00187013 0.00169487
158 0.00125457 0.00113397
159 0.000832634 0.000750631
160 0.000546802 0.000491685
161 0.000355386 0.000318759
162 0.000228633 0.000204561
163 0.000145618 0.00012997
164 9.18334e-05 8.17682e-05
165 5.73529e-05 5.09464e-05
166 3.54766e-05 3.14405e-05
167 2.1738e-05 1.92208e-05
168 1.31961e-05 1.16417e-05
169 7.93726e-06 6.98671e-06
170 4.73095e-06 4.15524e-06
171 2.79467e-06 2.44927e-06
172 1.63629e-06 1.43099e-06
173 9.49708e-07 8.28798e-07
174 5.46462e-07 4.75896e-07
175 3.11755e-07 2.70938e-07
176 1.76357e-07 1.52956e-07
177 9.89324e-08 8.5632e-08
178 5.50412e-08 4.75468e-08
179 3.03725e-08 2.61853e-08
180 1.66245e-08 1.43048e-08
181 9.02678e-09 7.75228e-09
182 4.86254e-09 4.16804e-09
183 2.59881e-09 2.22343e-09
184 1.37815e-09 1.17689e-09
185 7.2521e-10 6.1816e-10
186 3.78708e-10 3.22216e-10
187 1.96267e-10 1.66688e-10
188 1.00954e-10 8.55853e-11
189 5.15415e-11 4.36177e-11
190 2.61204e-11 2.2066e-11
191 1.31406e-11 1.10815e-11
192 6.56278e-12 5.52485e-12
193 3.25414e-12 2.73465e-12
194 1.60195e-12 1.34392e-12
195 7.83179e-13 6.56001e-13
196 3.79953e-13 3.17791e-13
197 1.8315e-13 1.52881e-13
198 8.77132e-14 7.31273e-14
199 4.1552e-14 3.45224e-14
200 1.95964e-14 1.62861e-14
201 9.25864e-15 7.74096e-15
202 4.20856e-15 3.50228e-15
203 1.97026e-15 1.52125e-15
204 8.37906e-16 6.82491e-16
205 2.69919e-16 3.08434e-16
206 2.48002e-16 1.75536e-16
207 8.39726e-17 8.13731e-17
208 -3.27747e-17 -7.06319e-17
209 -1.59382e-17 -6.78199e-19
210 9.54714e-17 -1.249e-17
211 -1.02632e-16 1.03481e-16
212 -4.35957e-17 4.11629e-17
213 -5.80095e-17 -2.80296e-17
214 6.3578e-17 5.88405e-17
215 -1.35491e-16 -1.95541e-17
216 1.61408e-16 1.56628e-16
217 -1.03945e-18 4.61265e-17
218 -7.47569e-17 -1.1821e-16
219 6.07545e-17 4.96024e-17
220 5.02879e-17 1.05566e-16
221 -7.04335e-17 -3.94697e-17
222 8.49177e-17 1.37405e-16
223 -6.26144e-17 -9.99943e-17
224 3.43282e-17 5.18225e-17
225 5.07699e-17 9.27653e-17
226 -3.35248e-17 -2.94723e-18
227 5.56533e-17 2.46594e-17
228 -6.26494e-17 -3.17633e-17
229 -1.56347e-17 1.12417e-16
230 -1.40975e-16 -9.14282e-17
231 9.34194e-17 -3.20632e-17
232 1.20494e-16 -8.07587e-17
233 -3.40369e-17 -4.42028e-17
234 3.63447e-17 5.3136e-17
235 1.92309e-17 9.59266e-17
236 5.77452e-17 3.26115e-17
237 -6.77e-17 -4.3665e-18
238 4.04681e-17 5.00407e-18
239 -2.03789e-16 -1.21693e-17
240 -6.52177e-17 5.76778e-17
241 2.83131e-17 2.55503e-17
242 -1.55542e-16 -1.26697e-17
